ISO3,year,hc
LBR,2000,1.58990263938904
LBR,2001,1.6033787727356
LBR,2002,1.61696910858154
LBR,2003,1.6306746006012
LBR,2004,1.64449632167816
LBR,2005,1.65843510627747
LBR,2006,1.67244517803192
LBR,2007,1.68657350540161
LBR,2008,1.70082128047943
LBR,2009,1.71370160579681
LBR,2010,1.72460198402405
LBR,2011,1.7388561964035
LBR,2012,1.75322818756104
LBR,2013,1.76771891117096
LBR,2014,1.78232944011688
LBR,2015,1.79706084728241
LBR,2016,1.81191384792328
LBR,2017,1.8597457408905
LBR,2018,1.90884029865265
LBR,2019,1.9592307806015
LBR,2020,1.976358294487
LBR,2021,1.99391508102417
LBR,2022,2.01191449165344
LBR,2023,2.03036975860596
LCA,1950,
LCA,1951,
LCA,1952,
LCA,1953,
LCA,1954,
LCA,1955,
LCA,1956,
LCA,1957,
LCA,1958,
LCA,1959,
LCA,1960,
LCA,1961,
LCA,1962,
LCA,1963,
LCA,1964,
LCA,1965,
LCA,1966,
LCA,1967,
LCA,1968,
LCA,1969,
LCA,1970,
LCA,1971,
LCA,1972,
LCA,1973,
LCA,1974,
LCA,1975,
LCA,1976,
LCA,1977,
LCA,1978,
LCA,1979,
LCA,1980,
LCA,1981,
LCA,1982,
LCA,1983,
LCA,1984,
LCA,1985,
LCA,1986,
LCA,1987,
LCA,1988,
LCA,1989,
LCA,1990,
LCA,1991,
LCA,1992,
LCA,1993,
LCA,1994,
LCA,1995,
LCA,1996,
LCA,1997,
LCA,1998,
LCA,1999,
LCA,2000,
LCA,2001,
LCA,2002,
LCA,2003,
LCA,2004,
LCA,2005,
LCA,2006,
LCA,2007,
LCA,2008,
LCA,2009,
LCA,2010,
LCA,2011,
LCA,2012,
LCA,2013,
LCA,2014,
LCA,2015,
LCA,2016,
LCA,2017,
LCA,2018,
LCA,2019,
LCA,2020,
LCA,2021,
LCA,2022,
LCA,2023,
LKA,1950,1.48364841938019
LKA,1951,1.49301564693451
LKA,1952,1.50244200229645
LKA,1953,1.51192784309387
LKA,1954,1.52147364616394
LKA,1955,1.53107964992523
LKA,1956,1.54292035102844
LKA,1957,1.55485272407532
LKA,1958,1.5668773651123
LKA,1959,1.57899498939514
LKA,1960,1.59120631217957
LKA,1961,1.60141181945801
LKA,1962,1.61168277263641
LKA,1963,1.62201976776123
LKA,1964,1.63242292404175
LKA,1965,1.64289283752441
LKA,1966,1.71424806118011
LKA,1967,1.77136886119843
LKA,1968,1.83039307594299
LKA,1969,1.89138388633728
LKA,1970,1.95440721511841
LKA,1971,1.97177505493164
LKA,1972,1.98929715156555
LKA,1973,2.00697493553162
LKA,1974,2.02481007575989
LKA,1975,2.04280352592468
LKA,1976,2.05806159973145
LKA,1977,2.0734338760376
LKA,1978,2.0889208316803
LKA,1979,2.10452342033386
LKA,1980,2.12024259567261
LKA,1981,2.15442633628845
LKA,1982,2.1891610622406
LKA,1983,2.22445583343506
LKA,1984,2.26031970977783
LKA,1985,2.29676175117493
LKA,1986,2.33705949783325
LKA,1987,2.37806439399719
LKA,1988,2.41978883743286
LKA,1989,2.46224498748779
LKA,1990,2.505446434021
LKA,1991,2.54971241950989
LKA,1992,2.58334541320801
LKA,1993,2.61398696899414
LKA,1994,2.64499163627625
LKA,1995,2.67636442184448
LKA,1996,2.71290230751038
LKA,1997,2.74993896484375
LKA,1998,2.78748154640198
LKA,1999,2.82553648948669
LKA,2000,2.86411094665527
LKA,2001,2.87118268013001
LKA,2002,2.87827229499817
LKA,2003,2.88537931442261
LKA,2004,2.8925039768219
LKA,2005,2.89964580535889
LKA,2006,2.89663290977478
LKA,2007,2.8936231136322
LKA,2008,2.89061641693115
LKA,2009,2.88761258125305
LKA,2010,2.88461208343506
LKA,2011,2.88435196876526
LKA,2012,2.88409209251404
LKA,2013,2.88383173942566
LKA,2014,2.88357162475586
LKA,2015,2.88331174850464
LKA,2016,2.88305163383484
LKA,2017,2.89582014083862
LKA,2018,2.90864515304565
LKA,2019,2.90680932998657
LKA,2020,2.94188475608826
LKA,2021,2.925217628479
LKA,2022,2.93261384963989
LKA,2023,2.92950534820557
LSO,1950,
LSO,1951,
LSO,1952,
LSO,1953,
LSO,1954,
LSO,1955,
LSO,1956,
LSO,1957,
LSO,1958,
LSO,1959,
LSO,1960,1.4274423122406
LSO,1961,1.43231594562531
LSO,1962,1.43720614910126
LSO,1963,1.44211316108704
LSO,1964,1.44703686237335
LSO,1965,1.45197737216949
LSO,1966,1.46737909317017
LSO,1967,1.48294413089752
LSO,1968,1.49867427349091
LSO,1969,1.51457130908966
LSO,1970,1.53063702583313
LSO,1971,1.5402672290802
LSO,1972,1.54995799064636
LSO,1973,1.55970978736877
LSO,1974,1.56952285766602
LSO,1975,1.57939767837524
LSO,1976,1.59141910076141
LSO,1977,1.60353195667267
LSO,1978,1.61573696136475
LSO,1979,1.62803494930267
LSO,1980,1.6404265165329
LSO,1981,1.65927338600159
LSO,1982,1.67833685874939
LSO,1983,1.69761943817139
LSO,1984,1.71515798568726
LSO,1985,1.72998976707459
LSO,1986,1.74897825717926
LSO,1987,1.76817512512207
LSO,1988,1.7875828742981
LSO,1989,1.80720353126526
LSO,1990,1.82703948020935
LSO,1991,1.84441220760345
LSO,1992,1.86195027828217
LSO,1993,1.87965500354767
LSO,1994,1.89752805233002
LSO,1995,1.91557109355927
LSO,1996,1.93677985668182
LSO,1997,1.95822322368622
LSO,1998,1.97990417480469
LSO,1999,2.00182509422302
LSO,2000,2.02398872375488
LSO,2001,2.07248187065125
LSO,2002,2.12213659286499
LSO,2003,2.17298126220703
LSO,2004,2.2250440120697
LSO,2005,2.27835416793823
LSO,2006,2.2230269908905
LSO,2007,2.16904330253601
LSO,2008,2.11637043952942
LSO,2009,2.06497693061829
LSO,2010,2.01483130455017
LSO,2011,2.04721164703369
LSO,2012,2.08011221885681
LSO,2013,2.11354184150696
LSO,2014,2.14750838279724
LSO,2015,2.18202114105225
LSO,2016,2.21708822250366
LSO,2017,2.25271916389465
LSO,2018,2.28892254829407
LSO,2019,2.22856664657593
LSO,2020,2.17202925682068
LSO,2021,2.11901545524597
LSO,2022,2.06925773620605
LSO,2023,2.02251267433167
LTU,1950,
LTU,1951,
LTU,1952,
LTU,1953,
LTU,1954,
LTU,1955,
LTU,1956,
LTU,1957,
LTU,1958,
LTU,1959,
LTU,1960,
LTU,1961,
LTU,1962,
LTU,1963,
LTU,1964,
LTU,1965,
LTU,1966,
LTU,1967,
LTU,1968,
LTU,1969,
LTU,1970,
LTU,1971,
LTU,1972,
LTU,1973,
LTU,1974,
LTU,1975,
LTU,1976,
LTU,1977,
LTU,1978,
LTU,1979,
LTU,1980,
LTU,1981,
LTU,1982,
LTU,1983,
LTU,1984,
LTU,1985,
LTU,1986,
LTU,1987,
LTU,1988,
LTU,1989,
LTU,1990,2.60323667526245
LTU,1991,2.63100075721741
LTU,1992,2.65906071662903
LTU,1993,2.687420129776
LTU,1994,2.71608185768127
LTU,1995,2.74504947662354
LTU,1996,2.77628231048584
LTU,1997,2.80787038803101
LTU,1998,2.83981800079346
LTU,1999,2.87212920188904
LTU,2000,2.90480780601501
LTU,2001,2.93794012069702
LTU,2002,2.9714503288269
LTU,2003,3.00534272193909
LTU,2004,3.03962182998657
LTU,2005,3.07429170608521
LTU,2006,3.08921837806702
LTU,2007,3.10421705245972
LTU,2008,3.11928868293762
LTU,2009,3.13443350791931
LTU,2010,3.14965200424194
LTU,2011,3.17061185836792
LTU,2012,3.16870069503784
LTU,2013,3.17443776130676
LTU,2014,3.21488857269287
LTU,2015,3.24605417251587
LTU,2016,3.27554607391357
LTU,2017,3.29138422012329
LTU,2018,3.31195569038391
LTU,2019,3.33265566825867
LTU,2020,3.35348510742188
LTU,2021,3.37148022651672
LTU,2022,3.38969135284424
LTU,2023,3.40812134742737
LUX,1950,1.43264675140381
LUX,1951,1.46231186389923
LUX,1952,1.492591381073
LUX,1953,1.52349770069122
LUX,1954,1.55504405498505
LUX,1955,1.58724367618561
LUX,1956,1.61751055717468
LUX,1957,1.64835453033447
LUX,1958,1.6797868013382
LUX,1959,1.71116244792938
LUX,1960,1.73569929599762
LUX,1961,1.76599407196045
LUX,1962,1.79681754112244
LUX,1963,1.82817900180817
LUX,1964,1.86008787155151
LUX,1965,1.89255368709564
LUX,1966,1.92493796348572
LUX,1967,1.95787620544434
LUX,1968,1.99137830734253
LUX,1969,2.02545356750488
LUX,1970,2.06011176109314
LUX,1971,2.14653730392456
LUX,1972,2.23658847808838
LUX,1973,2.33041763305664
LUX,1974,2.42818307876587
LUX,1975,2.5300498008728
LUX,1976,2.54751300811768
LUX,1977,2.56342434883118
LUX,1978,2.57532358169556
LUX,1979,2.58727788925171
LUX,1980,2.59928798675537
LUX,1981,2.61186456680298
LUX,1982,2.62450218200684
LUX,1983,2.63720083236694
LUX,1984,2.64996123313904
LUX,1985,2.66278314590454
LUX,1986,2.67501664161682
LUX,1987,2.68730664253235
LUX,1988,2.69965291023254
LUX,1989,2.71205592155457
LUX,1990,2.72451615333557
LUX,1991,2.73962235450745
LUX,1992,2.75481200218201
LUX,1993,2.77008628845215
LUX,1994,2.78544497489929
LUX,1995,2.80088877677918
LUX,1996,2.81456899642944
LUX,1997,2.82831573486328
LUX,1998,2.84212970733643
LUX,1999,2.85601091384888
LUX,2000,2.86996030807495
LUX,2001,2.89407515525818
LUX,2002,2.91839241981506
LUX,2003,2.94291424751282
LUX,2004,2.96764206886292
LUX,2005,2.99257755279541
LUX,2006,3.03037667274475
LUX,2007,3.06865334510803
LUX,2008,3.10741329193115
LUX,2009,3.14666295051575
LUX,2010,3.18640828132629
LUX,2011,3.1901969909668
LUX,2012,3.21684408187866
LUX,2013,3.2552981376648
LUX,2014,3.30008888244629
LUX,2015,3.1152720451355
LUX,2016,3.15546822547913
LUX,2017,3.19689297676086
LUX,2018,3.23959302902222
LUX,2019,3.28361773490906
LUX,2020,3.32901906967163
LUX,2021,3.37585067749023
LUX,2022,3.42416930198669
LUX,2023,3.47403478622437
LVA,1950,
LVA,1951,
LVA,1952,
LVA,1953,
LVA,1954,
LVA,1955,
LVA,1956,
LVA,1957,
LVA,1958,
LVA,1959,
LVA,1960,
LVA,1961,
LVA,1962,
LVA,1963,
LVA,1964,
LVA,1965,
LVA,1966,
LVA,1967,
LVA,1968,
LVA,1969,
LVA,1970,
LVA,1971,
LVA,1972,
LVA,1973,
LVA,1974,
LVA,1975,
LVA,1976,
LVA,1977,
LVA,1978,
LVA,1979,
LVA,1980,
LVA,1981,
LVA,1982,
LVA,1983,
LVA,1984,
LVA,1985,
LVA,1986,
LVA,1987,
LVA,1988,
LVA,1989,
LVA,1990,2.44881153106689
LVA,1991,2.51569700241089
LVA,1992,2.57640218734741
LVA,1993,2.62357139587402
LVA,1994,2.67160415649414
LVA,1995,2.72051620483398
LVA,1996,2.74205899238586
LVA,1997,2.76377201080322
LVA,1998,2.78565740585327
LVA,1999,2.80771565437317
LVA,2000,2.82994890213013
LVA,2001,2.8562593460083
LVA,2002,2.88281440734863
LVA,2003,2.90961670875549
LVA,2004,2.93666768074036
LVA,2005,2.96397042274475
LVA,2006,2.97694563865662
LVA,2007,2.98997783660889
LVA,2008,3.00306701660156
LVA,2009,3.01621341705322
LVA,2010,3.02941751480103
LVA,2011,3.03802037239075
LVA,2012,3.05356788635254
LVA,2013,3.072678565979
LVA,2014,3.08140444755554
LVA,2015,3.08315277099609
LVA,2016,3.09366273880005
LVA,2017,3.11567378044128
LVA,2018,3.13784122467041
LVA,2019,3.15032386779785
LVA,2020,3.16514873504639
LVA,2021,3.18013668060303
LVA,2022,3.19528985023499
LVA,2023,3.21061062812805
MAC,1950,
MAC,1951,
MAC,1952,
MAC,1953,
MAC,1954,
MAC,1955,
MAC,1956,
MAC,1957,
MAC,1958,
MAC,1959,
MAC,1960,
MAC,1961,
MAC,1962,
MAC,1963,
MAC,1964,
MAC,1965,
MAC,1966,
MAC,1967,
MAC,1968,
MAC,1969,
MAC,1970,1.6243007183075
MAC,1971,1.64939820766449
MAC,1972,1.6748833656311
MAC,1973,1.7007622718811
MAC,1974,1.72261941432953
MAC,1975,1.74264323711395
MAC,1976,1.75943517684937
MAC,1977,1.77638900279999
MAC,1978,1.7935061454773
MAC,1979,1.81078815460205
MAC,1980,1.8282368183136
MAC,1981,1.84264087677002
MAC,1982,1.85715854167938
MAC,1983,1.87179052829742
MAC,1984,1.88653779029846
MAC,1985,1.90140128135681
MAC,1986,1.91701984405518
MAC,1987,1.9327666759491
MAC,1988,1.94864284992218
MAC,1989,1.96464943885803
MAC,1990,1.98078763484955
MAC,1991,1.99816417694092
MAC,1992,2.01569318771362
MAC,1993,2.03337597846985
MAC,1994,2.05121397972107
MAC,1995,2.06920838356018
MAC,1996,2.09557461738586
MAC,1997,2.12227654457092
MAC,1998,2.14931893348694
MAC,1999,2.17670583724976
MAC,2000,2.2044415473938
MAC,2001,2.23168230056763
MAC,2002,2.25925946235657
MAC,2003,2.28717756271362
MAC,2004,2.31544065475464
MAC,2005,2.34405303001404
MAC,2006,2.38987183570862
MAC,2007,2.43658638000488
MAC,2008,2.48421430587769
MAC,2009,2.53277277946472
MAC,2010,2.57497334480286
MAC,2011,2.60271430015564
MAC,2012,2.6253035068512
MAC,2013,2.64808869361877
MAC,2014,2.67107176780701
MAC,2015,2.69425439834595
MAC,2016,2.71763801574707
MAC,2017,2.75988793373108
MAC,2018,2.80390000343323
MAC,2019,2.84976553916931
MAC,2020,2.89758253097534
MAC,2021,2.94745469093323
MAC,2022,2.99949288368225
MAC,2023,3.05381512641907
MAR,1950,1.03222632408142
MAR,1951,1.03394341468811
MAR,1952,1.03566324710846
MAR,1953,1.03738594055176
MAR,1954,1.03911149501801
MAR,1955,1.04084002971649
MAR,1956,1.04188394546509
MAR,1957,1.04292893409729
MAR,1958,1.0439749956131
MAR,1959,1.04502213001251
MAR,1960,1.04607033729553
MAR,1961,1.04996526241303
MAR,1962,1.05387485027313
MAR,1963,1.05779886245728
MAR,1964,1.06173753738403
MAR,1965,1.06569075584412
MAR,1966,1.06830418109894
MAR,1967,1.07092392444611
MAR,1968,1.07355010509491
MAR,1969,1.07618272304535
MAR,1970,1.07882177829742
MAR,1971,1.0873898267746
MAR,1972,1.0960259437561
MAR,1973,1.1047306060791
MAR,1974,1.11350452899933
MAR,1975,1.12234795093536
MAR,1976,1.131671667099
MAR,1977,1.14107275009155
MAR,1978,1.15055203437805
MAR,1979,1.16010999679565
MAR,1980,1.1697473526001
MAR,1981,1.18390417098999
MAR,1982,1.19823229312897
MAR,1983,1.21273386478424
MAR,1984,1.22741091251373
MAR,1985,1.24226558208466
MAR,1986,1.25881636142731
MAR,1987,1.27558779716492
MAR,1988,1.29258251190186
MAR,1989,1.30980384349823
MAR,1990,1.32725441455841
MAR,1991,1.34702610969543
MAR,1992,1.36709237098694
MAR,1993,1.38745748996735
MAR,1994,1.40812599658966
MAR,1995,1.42910242080688
MAR,1996,1.45208430290222
MAR,1997,1.47543573379517
MAR,1998,1.49916255474091
MAR,1999,1.52327108383179
MAR,2000,1.54776728153229
MAR,2001,1.56978118419647
MAR,2002,1.59210824966431
MAR,2003,1.61475276947021
MAR,2004,1.63771951198578
MAR,2005,1.66101276874542
MAR,2006,1.68110632896423
MAR,2007,1.70144295692444
MAR,2008,1.71884727478027
MAR,2009,1.73449659347534
MAR,2010,1.75028824806213
MAR,2011,1.76998937129974
MAR,2012,1.78991222381592
MAR,2013,1.81005918979645
MAR,2014,1.83043313026428
MAR,2015,1.85103631019592
MAR,2016,1.87187135219574
MAR,2017,1.89294099807739
MAR,2018,1.91424775123596
MAR,2019,1.93579435348511
MAR,2020,1.95758354663849
MAR,2021,1.98165833950043
MAR,2022,2.00658464431763
MAR,2023,2.03239965438843
MDA,1950,
MDA,1951,
MDA,1952,
MDA,1953,
MDA,1954,
MDA,1955,
MDA,1956,
MDA,1957,
MDA,1958,
MDA,1959,
MDA,1960,
MDA,1961,
MDA,1962,
MDA,1963,
MDA,1964,
MDA,1965,
MDA,1966,
MDA,1967,
MDA,1968,
MDA,1969,
MDA,1970,
MDA,1971,
MDA,1972,
MDA,1973,
MDA,1974,
MDA,1975,
MDA,1976,
MDA,1977,
MDA,1978,
MDA,1979,
MDA,1980,
MDA,1981,
MDA,1982,
MDA,1983,
MDA,1984,
MDA,1985,
MDA,1986,
MDA,1987,
MDA,1988,
MDA,1989,
MDA,1990,2.57550716400147
MDA,1991,2.59578633308411
MDA,1992,2.61622500419617
MDA,1993,2.63682460784912
MDA,1994,2.65758657455444
MDA,1995,2.67851209640503
MDA,1996,2.69485664367676
MDA,1997,2.71130084991455
MDA,1998,2.72784543037415
MDA,1999,2.7444908618927
MDA,2000,2.76123809814453
MDA,2001,2.77845358848572
MDA,2002,2.79577612876892
MDA,2003,2.81320691108704
MDA,2004,2.83074617385864
MDA,2005,2.84839510917664
MDA,2006,2.89081907272339
MDA,2007,2.93387484550476
MDA,2008,2.97757148742676
MDA,2009,3.02191948890686
MDA,2010,3.06692790985107
MDA,2011,3.08049821853638
MDA,2012,3.10781860351563
MDA,2013,3.09412813186646
MDA,2014,3.10781860351563
MDA,2015,3.10781860351563
MDA,2016,3.11304998397827
MDA,2017,3.11829018592834
MDA,2018,3.12353920936584
MDA,2019,3.11960172653198
MDA,2020,3.12748169898987
MDA,2021,3.13142919540405
MDA,2022,3.13340497016907
MDA,2023,3.18467235565186
MDG,1950,
MDG,1951,
MDG,1952,
MDG,1953,
MDG,1954,
MDG,1955,
MDG,1956,
MDG,1957,
MDG,1958,
MDG,1959,
MDG,1960,1.22185003757477
MDG,1961,1.22187173366547
MDG,1962,1.22189331054688
MDG,1963,1.22191488742828
MDG,1964,1.22193658351898
MDG,1965,1.22195816040039
MDG,1966,1.2219797372818
MDG,1967,1.2220014333725
MDG,1968,1.22202301025391
MDG,1969,1.22204458713532
MDG,1970,1.22206628322601
MDG,1971,1.22427499294281
MDG,1972,1.22648775577545
MDG,1973,1.22870457172394
MDG,1974,1.23092532157898
MDG,1975,1.23315012454987
MDG,1976,1.2353789806366
MDG,1977,1.23761177062988
MDG,1978,1.23984861373901
MDG,1979,1.24208962917328
MDG,1980,1.2443345785141
MDG,1981,1.25546884536743
MDG,1982,1.26670277118683
MDG,1983,1.27803719043732
MDG,1984,1.28947305679321
MDG,1985,1.30101120471954
MDG,1986,1.31265270709991
MDG,1987,1.32439827919006
MDG,1988,1.3362489938736
MDG,1989,1.34820568561554
MDG,1990,1.3602694272995
MDG,1991,1.37715709209442
MDG,1992,1.39425456523895
MDG,1993,1.41156423091888
MDG,1994,1.42908883094788
MDG,1995,1.44683110713959
MDG,1996,1.46479344367981
MDG,1997,1.48297894001007
MDG,1998,1.50139009952545
MDG,1999,1.52002990245819
MDG,2000,1.53890109062195
MDG,2001,1.54889059066772
MDG,2002,1.55894494056702
MDG,2003,1.56906449794769
MDG,2004,1.57924973964691
MDG,2005,1.58950114250183
MDG,2006,1.59981906414032
MDG,2007,1.61020398139954
MDG,2008,1.62065637111664
MDG,2009,1.63117647171021
MDG,2010,1.64176499843597
MDG,2011,1.65068447589874
MDG,2012,1.65965235233307
MDG,2013,1.66866898536682
MDG,2014,1.67773473262787
MDG,2015,1.68684959411621
MDG,2016,1.69601392745972
MDG,2017,1.70522820949554
MDG,2018,1.71317684650421
MDG,2019,1.7201874256134
MDG,2020,1.72722673416138
MDG,2021,1.70153772830963
MDG,2022,1.71304893493652
MDG,2023,1.72287845611572
MDV,1950,
MDV,1951,
MDV,1952,
MDV,1953,
MDV,1954,
MDV,1955,
MDV,1956,
MDV,1957,
MDV,1958,
MDV,1959,
MDV,1960,
MDV,1961,
MDV,1962,
MDV,1963,
MDV,1964,
MDV,1965,
MDV,1966,
MDV,1967,
MDV,1968,
MDV,1969,
MDV,1970,1.71608603000641
MDV,1971,1.72235870361328
MDV,1972,1.72865438461304
MDV,1973,1.73497295379639
MDV,1974,1.7413147687912
MDV,1975,1.74767971038818
MDV,1976,1.75655174255371
MDV,1977,1.7654687166214
MDV,1978,1.77443099021912
MDV,1979,1.78343880176544
MDV,1980,1.79249227046967
MDV,1981,1.79881143569946
MDV,1982,1.80515289306641
MDV,1983,1.81151676177979
MDV,1984,1.8179030418396
MDV,1985,1.82431173324585
MDV,1986,1.80201578140259
MDV,1987,1.77999234199524
MDV,1988,1.7582380771637
MDV,1989,1.73674964904785
MDV,1990,1.71552383899689
MDV,1991,1.69362926483154
MDV,1992,1.66998386383057
MDV,1993,1.64666879177094
MDV,1994,1.62367904186249
MDV,1995,1.6010103225708
MDV,1996,1.58128523826599
MDV,1997,1.56180322170258
MDV,1998,1.54256117343903
MDV,1999,1.52355623245239
MDV,2000,1.50478541851044
MDV,2001,1.50574457645416
MDV,2002,1.50670421123505
MDV,2003,1.50766456127167
MDV,2004,1.50862550735474
MDV,2005,1.50958704948425
MDV,2006,1.56340634822845
MDV,2007,1.61914443969727
MDV,2008,1.6768696308136
MDV,2009,1.72984063625336
MDV,2010,1.77612340450287
MDV,2011,1.82051992416382
MDV,2012,1.86602604389191
MDV,2013,1.91266965866089
MDV,2014,1.96047925949097
MDV,2015,2.0094838142395
MDV,2016,2.05971360206604
MDV,2017,2.11119866371155
MDV,2018,2.20879173278809
MDV,2019,2.31857919692993
MDV,2020,2.4425106048584
MDV,2021,2.57540678977966
MDV,2022,2.68157649040222
MDV,2023,2.80042004585266
MEX,1950,1.53093492984772
MEX,1951,1.53150415420532
MEX,1952,1.5320737361908
MEX,1953,1.53264331817627
MEX,1954,1.53321325778961
MEX,1955,1.53378331661224
MEX,1956,1.54237365722656
MEX,1957,1.55101203918457
MEX,1958,1.55969893932343
MEX,1959,1.56843435764313
MEX,1960,1.57721865177155
MEX,1961,1.59282803535461
MEX,1962,1.60859179496765
MEX,1963,1.62451148033142
MEX,1964,1.64058887958527
MEX,1965,1.65682518482208
MEX,1966,1.6732223033905
MEX,1967,1.68978178501129
MEX,1968,1.70650506019592
MEX,1969,1.71987664699554
MEX,1970,1.73269045352936
MEX,1971,1.75052082538605
MEX,1972,1.76853466033936
MEX,1973,1.78673386573792
MEX,1974,1.80512034893036
MEX,1975,1.82369601726532
MEX,1976,1.84246277809143
MEX,1977,1.8614227771759
MEX,1978,1.88057780265808
MEX,1979,1.89993000030518
MEX,1980,1.91948139667511
MEX,1981,1.94414365291595
MEX,1982,1.969123005867
MEX,1983,1.99442315101624
MEX,1984,2.02004837989807
MEX,1985,2.04600286483765
MEX,1986,2.07229089736938
MEX,1987,2.09891653060913
MEX,1988,2.12588429450989
MEX,1989,2.15319871902466
MEX,1990,2.18086385726929
MEX,1991,2.20346689224243
MEX,1992,2.22630405426025
MEX,1993,2.24937796592712
MEX,1994,2.27269101142883
MEX,1995,2.29624581336975
MEX,1996,2.32004451751709
MEX,1997,2.3440899848938
MEX,1998,2.36838483810425
MEX,1999,2.39293122291565
MEX,2000,2.41773200035095
MEX,2001,2.43708729743958
MEX,2002,2.45659756660461
MEX,2003,2.47626376152039
MEX,2004,2.49608755111694
MEX,2005,2.51607012748718
MEX,2006,2.53621244430542
MEX,2007,2.55651617050171
MEX,2008,2.57141518592834
MEX,2009,2.58525681495667
MEX,2010,2.59917283058167
MEX,2011,2.61836075782776
MEX,2012,2.63769030570984
MEX,2013,2.6571626663208
MEX,2014,2.67677879333496
MEX,2015,2.69653964042664
MEX,2016,2.71644639968872
MEX,2017,2.73650026321411
MEX,2018,2.75670194625855
MEX,2019,2.7770528793335
MEX,2020,2.79755401611328
MEX,2021,2.81556797027588
MEX,2022,2.83388257026672
MEX,2023,2.85250401496887
MKD,1950,
MKD,1951,
MKD,1952,
MKD,1953,
MKD,1954,
MKD,1955,
MKD,1956,
MKD,1957,
MKD,1958,
MKD,1959,
MKD,1960,
MKD,1961,
MKD,1962,
MKD,1963,
MKD,1964,
MKD,1965,
MKD,1966,
MKD,1967,
MKD,1968,
MKD,1969,
MKD,1970,
MKD,1971,
MKD,1972,
MKD,1973,
MKD,1974,
MKD,1975,
MKD,1976,
MKD,1977,
MKD,1978,
MKD,1979,
MKD,1980,
MKD,1981,
MKD,1982,
MKD,1983,
MKD,1984,
MKD,1985,
MKD,1986,
MKD,1987,
MKD,1988,
MKD,1989,
MKD,1990,
MKD,1991,
MKD,1992,
MKD,1993,
MKD,1994,
MKD,1995,
MKD,1996,
MKD,1997,
MKD,1998,
MKD,1999,
MKD,2000,
MKD,2001,
MKD,2002,
MKD,2003,
MKD,2004,
MKD,2005,
MKD,2006,
MKD,2007,
MKD,2008,
MKD,2009,
MKD,2010,
MKD,2011,
MKD,2012,
MKD,2013,
MKD,2014,
MKD,2015,
MKD,2016,
MKD,2017,
MKD,2018,
MKD,2019,
MKD,2020,
MKD,2021,
MKD,2022,
MKD,2023,
MLI,1950,
MLI,1951,
MLI,1952,
MLI,1953,
MLI,1954,
MLI,1955,
MLI,1956,
MLI,1957,
MLI,1958,
MLI,1959,
MLI,1960,1.01748526096344
MLI,1961,1.01796305179596
MLI,1962,1.01844096183777
MLI,1963,1.01891911029816
MLI,1964,1.01939749717712
MLI,1965,1.01987612247467
MLI,1966,1.02123212814331
MLI,1967,1.02259004116058
MLI,1968,1.0239497423172
MLI,1969,1.02531123161316
MLI,1970,1.02667450904846
MLI,1971,1.02760183811188
MLI,1972,1.02852988243103
MLI,1973,1.0294588804245
MLI,1974,1.03038859367371
MLI,1975,1.03131926059723
MLI,1976,1.03534948825836
MLI,1977,1.039395570755
MLI,1978,1.04345738887787
MLI,1979,1.04753506183624
MLI,1980,1.05162870883942
MLI,1981,1.05632972717285
MLI,1982,1.06105160713196
MLI,1983,1.0657947063446
MLI,1984,1.0705589056015
MLI,1985,1.07534444332123
MLI,1986,1.08057260513306
MLI,1987,1.08582615852356
MLI,1988,1.09110522270203
MLI,1989,1.09641003608704
MLI,1990,1.10174059867859
MLI,1991,1.10633063316345
MLI,1992,1.11093986034393
MLI,1993,1.11556828022003
MLI,1994,1.12021601200104
MLI,1995,1.12488305568695
MLI,1996,1.12878131866455
MLI,1997,1.13269305229187
MLI,1998,1.1366183757782
MLI,1999,1.14055728912354
MLI,2000,1.14450979232788
MLI,2001,1.14905476570129
MLI,2002,1.15361785888672
MLI,2003,1.15819895267487
MLI,2004,1.16279828548431
MLI,2005,1.16741585731506
MLI,2006,1.17825269699097
MLI,2007,1.18919003009796
MLI,2008,1.20022904872894
MLI,2009,1.21137046813965
MLI,2010,1.22261524200439
MLI,2011,1.23921501636505
MLI,2012,1.25604009628296
MLI,2013,1.27309358119965
MLI,2014,1.29037868976593
MLI,2015,1.30789840221405
MLI,2016,1.32565605640411
MLI,2017,1.34365475177765
MLI,2018,1.36189782619476
MLI,2019,1.38038861751556
MLI,2020,1.39913046360016
MLI,2021,1.42455685138702
MLI,2022,1.45184659957886
MLI,2023,1.48116552829742
MLT,1950,
MLT,1951,
MLT,1952,
MLT,1953,
MLT,1954,1.56199991703033
MLT,1955,1.57461249828339
MLT,1956,1.59639275074005
MLT,1957,1.61847412586212
MLT,1958,1.64086091518402
MLT,1959,1.66355752944946
MLT,1960,1.686567902565
MLT,1961,1.71328008174896
MLT,1962,1.73472225666046
MLT,1963,1.75643265247345
MLT,1964,1.7784149646759
MLT,1965,1.80067229270935
MLT,1966,1.82798039913178
MLT,1967,1.8557026386261
MLT,1968,1.88384544849396
MLT,1969,1.91241490840912
MLT,1970,1.9414176940918
MLT,1971,1.96451890468597
MLT,1972,1.98789501190186
MLT,1973,2.01154923439026
MLT,1974,2.03548502922058
MLT,1975,2.05970549583435
MLT,1976,2.08190226554871
MLT,1977,2.10433840751648
MLT,1978,2.12701630592346
MLT,1979,2.14993858337402
MLT,1980,2.17310786247253
MLT,1981,2.21252107620239
